Sample_ID,Plot,DateWeighed,DateFiltered,DateDelivered ,FalcoStandingTubeWeight wOutLid.g,WetSampleWeigh.g,DrySample Weigh.g ,Moisture.perc,MoistureDec.,DM.perc,DMDec,Study,Year,Location,SiteYear,Block,TrtNo,Trt,Residue,Herbicide,CovCropStg,CovCrop,CovStgResII,CovStgRes,CovStgResIV,CovStgResIII,Assay,AppTiming,TestHerb.ppm,perc.Recovery,ppmAdjustedto15gdry,Background.ppm,AdjTest-Back.ppm,StdHerb.ppm,Ratio,pyroxasulfone.mgL,DepWashSum.ppm,RyeBio,VetchBio,CloverBio
3E102D,102,12/12/23,12/13/23,12/13/23,10.487,14.491,14.413,0.541178103,0.005411781,99.4588219,0.994588219,Petris,2023,DE,DE23,B1,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,0 DAT,0.0351,0.035290987,0.036529522,0,0.036529522,0.532754972,0.06856721,0.0351,0.094193756,64.6,51.2,0
3V308D,308,45183,45187,45187,10.48,15.75,15.52,1.481958763,0.014819588,98.51804124,0.985180412,Petris,2023,VA,VA23,B3,12,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,21 DAT,0.0467,0.047402485,0.045135309,0.006672747,0.038462562,0.492890719,0.078034665,0.0467,0.094899571,117.5,11.5,0
2V403W,403,45598,na,na,12.865,15.85,15.513,2.172371559,0.021723716,97.82762844,0.978276284,Petris,2022,VA,VA22,B4,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,0 DAT,0.0428,0.043750422,0.041384645,0.00273538,0.038649265,0.220815081,0.175030006,0.0428,0.044876098,177,53,0
3P101W,101,45132,45133,45133,10.6,18.8,10.8,74.07407407,0.740740741,25.92592593,0.259259259,Petris,2023,PA,PA23,B1,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,21 DAT,0.0301,0.1161,0.041805556,0.0012156,0.040589956,0.275289491,0.147444626,0.0301,0.104197507,44.4,74.2,0
2E202W,202,45381,na,na,12.961,15.687,15.507,1.160766106,0.011607661,98.83923389,0.988392339,Petris,2022,DE,DE22,B2,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,0 DAT,0.0466,0.04714727,0.045076417,0.004081526,0.040994892,0.254971073,0.160782521,0.0466,0.176904765,36.6,10.2,0
2V208W,208,45596,na,na,12.996,17.839,17.502,1.925494229,0.019254942,98.07450577,0.980745058,Petris,2022,VA,VA22,B2,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,0 DAT,0.0514,0.052409135,0.044052108,0.00273538,0.041316728,0.220815081,0.187110082,0.0514,0.051149547,211,33,0
2V202W,202,45593,na,na,12.888,15.571,15.35,1.439739414,0.014397394,98.56026059,0.985602606,Petris,2022,VA,VA22,B2,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,21 DAT,0.0458,0.046469033,0.0447557,0.00273538,0.04202032,0.195861906,0.214540545,0.0458,0.106206124,95,6.5,0
2V111W,111,45593,na,na,12.851,17.041,16.777,1.573582881,0.015735829,98.42641712,0.984264171,Petris,2022,VA,VA22,B1,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,21 DAT,0.0591,0.060044856,0.052840198,0.00273538,0.050104818,0.195861906,0.255817065,0.0591,0.061499019,85,6.5,0
2V311W,311,45598,na,na,12.97,17.839,17.568,1.542577413,0.015425774,98.45742259,0.984574226,Petris,2022,VA,VA22,B3,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,0 DAT,0.0621,0.063072949,0.053022541,0.00273538,0.050287161,0.220815081,0.227734269,0.0621,0.054425788,120,39,0
3V208W,208,45176,45183,45183,10.48,15.9,15.72,1.145038168,0.011450382,98.85496183,0.988549618,Petris,2023,VA,VA23,B2,6,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,0 DAT,0.0629,0.063628571,0.060019084,0.006672747,0.053346337,0.294835493,0.18093594,0.0629,0.04879186,136.5,8.5,0
3V204W,204,45176,45183,45183,10.58,16.64,16.42,1.339829476,0.013398295,98.66017052,0.986601705,Petris,2023,VA,VA23,B2,12,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,21 DAT,0.0666,0.067504444,0.060840438,0.006672747,0.054167692,0.492890719,0.109897975,0.0666,0.200388836,79.5,20,0
3V308W,308,45183,45184,45184,10.74,14.91,14.76,1.016260163,0.010162602,98.98373984,0.989837398,Petris,2023,VA,VA23,B3,12,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,21 DAT,0.0621,0.062737577,0.063109756,0.006672747,0.056437009,0.492890719,0.114502073,0.0621,0.094899571,117.5,11.5,0
2P203 W,203,45589,45605,45605,12.955,16.564,10.333,60.30194522,0.603019452,39.69805478,0.396980548,Petri,2022,PA,PA22,B1,6,yes,roll crimp,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,0 DAT,0.04,0.100760605,0.058066389,0.00136502,0.056701369,0.438690977,0.129251277,0.04,0.05627614,132.52,7.1,0
2P112 W,112,45591,45603,45603,12.914,17.797,12.254,45.23420924,0.452342092,54.76579076,0.547657908,Petri,2022,PA,PA22,B2,12,yes,roll crimp,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,21 DAT,0.048,0.087645954,0.058756324,0.00136502,0.057391304,0.386006861,0.148679492,0.048,0.1518599,102.39,1.59,0
3E102W,102,45132,45140,45140,10.62,16.47,16.44,0.182481752,0.001824818,99.81751825,0.998175182,Petris,2023,DE,DE23,B1,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,0 DAT,0.0632,0.063315539,0.057664234,0,0.057664234,0.532754972,0.108237815,0.0632,0.094193756,64.6,51.2,0
3V406D,406,45176,45183,45183,10.55,15.52,15.25,1.770491803,0.017704918,98.2295082,0.982295082,Petris,2023,VA,VA23,B4,12,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,21 DAT,0.0684,0.069632844,0.067278689,0.006672747,0.060605942,0.492890719,0.122960201,0.0684,0.127371745,107.5,1.04,0
3P307W,307,45132,45133,45133,10.62,18.16,11.68,55.47945205,0.554794521,44.52054795,0.445205479,Petris,2023,PA,PA23,B4,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,0 DAT,0.0504,0.113206154,0.064726027,0.0012156,0.063510427,0.588595451,0.107901661,0.0504,0.130989874,98,45.1,0
3P101D,101,45120,45140,45140,10.43,15.66,15.55,0.707395498,0.007073955,99.2926045,0.992926045,Petris,2023,PA,PA23,B1,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,21 DAT,0.0672,0.067678756,0.064823151,0.0012156,0.063607551,0.275289491,0.231056953,0.0672,0.104197507,44.4,74.2,0
2V202D,202,45593,na,na,12.931,16.131,15.847,1.792137313,0.017921373,98.20786269,0.982078627,Petris,2022,VA,VA22,B2,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,21 DAT,0.0707,0.071990163,0.066921184,0.00273538,0.064185804,0.195861906,0.327709483,0.0707,0.106206124,95,6.5,0
3V406W,406,45176,45183,45183,10.61,15.01,14.89,0.805910007,0.0080591,99.19408999,0.9919409,Petris,2023,VA,VA23,B4,12,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,21 DAT,0.0729,0.073492282,0.073438549,0.006672747,0.066765803,0.492890719,0.135457619,0.0729,0.127371745,107.5,1.04,0
3P201D,201,45105,45114,45114,10.42,15.62,15.58,0.256739409,0.002567394,99.74326059,0.997432606,Petris,2023,PA,PA23,B1,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,0 DAT,0.0712,0.071383269,0.068549422,0.0012156,0.067333822,0.588595451,0.114397456,0.0712,0.193974643,135.3,0,0
3P404D,404,45120,45140,45140,10.7,15.34,15.33,0.065231572,0.000652316,99.93476843,0.999347684,Petris,2023,PA,PA23,B3,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,21 DAT,0.0701,0.070145757,0.068590998,0.0012156,0.067375398,0.275289491,0.244743807,0.0701,0.085324417,85.4,47.8,0
3P307D,307,45120,45140,45140,10.511,15.885,15.809,0.48073882,0.004807388,99.51926118,0.995192612,Petris,2023,PA,PA23,B4,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,0 DAT,0.0724,0.072749736,0.068695047,0.0012156,0.067479447,0.588595451,0.114644867,0.0724,0.130989874,98,45.1,0
2E304W,304,45610,na,na,12.973,17.169,16.125,6.474418605,0.064744186,93.5255814,0.935255814,Petris,2022,DE,DE22,B3,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,0 DAT,0.0799,0.085431172,0.074325581,0.004081526,0.070244056,0.254971073,0.275498139,0.0799,0.184533298,52,55,0
3V105W,105,45176,45183,45183,10.72,17.11,13.28,28.84036145,0.288403614,71.15963855,0.711596386,Petris,2023,VA,VA23,B1,6,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,0 DAT,0.0695,0.097667725,0.078501506,0.006672747,0.071828759,0.294835493,0.243623175,0.0695,0.066828875,122.5,24,0
2E411W,411,45605,na,na,12.928,17.043,15.58,9.390243902,0.093902439,90.6097561,0.906097561,Petris,2022,DE,DE22,B4,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,0 DAT,0.0795,0.087738896,0.076540436,0.004081526,0.072458911,0.254971073,0.28418483,0.0795,0.21603878,26.4,20.8,0
2P301 W,301,45589,45605,45605,13.007,18.549,11.951,55.20876914,0.552087691,44.79123086,0.447912309,Petri,2022,PA,PA22,B3,6,yes,roll crimp,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,0 DAT,0.059,0.131722212,0.074052381,0.00136502,0.07268736,0.438690977,0.165691486,0.059,0.099822635,111.96,6.21,0
2P103 D,103,45589,45605,45605,12.945,14.193,14.193,0,0,100,1,Petri,2022,PA,PA22,B1,12,yes,roll crimp,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,21 DAT,0.072,0.072,0.076093849,0.00136502,0.074728829,0.386006861,0.193594562,0.072,0.267329326,147.82,6.92,0
3E311D,311,45132,45140,45140,10.72,16.11,15.98,0.813516896,0.008135169,99.1864831,0.991864831,Petris,2023,DE,DE23,B3,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,0 DAT,0.084,0.084688959,0.078848561,0,0.078848561,0.532754972,0.148001549,0.084,0.078848561,44.2,84.4,0
2E107D,107,45381,na,na,12.928,15.075,14.99,0.567044696,0.005670447,99.4329553,0.994329553,Petris,2022,DE,DE22,B1,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,0 DAT,0.0843,0.084780745,0.084356237,0.004081526,0.080274712,0.254971073,0.314838507,0.0843,0.10742347,29.4,15,0
3E101W,101,45131, 8/1/2023, 8/1/2023,10.47,15.44,15.33,0.717547293,0.007175473,99.28245271,0.992824527,Petris,2023,DE,DE23,B1,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,21 DAT,0.0844,0.085009987,0.08258317,0,0.08258317,0.596552382,0.138434063,0.0844,0.23928862,54.4,0,0
3V111W,111,45183,45184,45184,10.57,15.01,14.83,1.2137559,0.012137559,98.7862441,0.987862441,Petris,2023,VA,VA23,B1,12,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,21 DAT,0.0887,0.089789829,0.08971679,0.006672747,0.083044043,0.492890719,0.168483682,0.0887,0.077193214,136.5,6.5,0
2V305W,305,45596,na,na,12.887,15.891,15.661,1.468616308,0.014686163,98.53138369,0.985313837,Petris,2022,VA,VA22,B3,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,21 DAT,0.0909,0.09225487,0.087063406,0.00273538,0.084328026,0.195861906,0.430548378,0.0909,0.115943058,132,13.5,0
3E210D,210,45132,45140,45140,10.5,15.43,15.38,0.325097529,0.003250975,99.67490247,0.996749025,Petris,2023,DE,DE23,B2,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,0 DAT,0.0868,0.087083105,0.084655397,0,0.084655397,0.532754972,0.158901186,0.0868,0.208044038,39.8,73.8,0
2P401 D,401,45591,45607,45612,13.014,15.205,15.154,0.336544807,0.003365448,99.66345519,0.996634552,Petri,2022,PA,PA22,B3,12,yes,roll crimp,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,21 DAT,0.092,0.092310667,0.091065065,0.00136502,0.089700045,0.386006861,0.232379406,0.092,0.19614256,83.7,2.36,0
2P112 D,112,45589,45605,45605,12.985,14.742,14.713,0.197104601,0.001971046,99.8028954,0.998028954,Petri,2022,PA,PA22,B2,12,yes,roll crimp,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,21 DAT,0.094,0.094185644,0.095833617,0.00136502,0.094468596,0.386006861,0.244732945,0.094,0.1518599,102.39,1.59,0
2V105W,105,45596,na,na,13.013,15.152,14.865,1.930709721,0.019307097,98.06929028,0.980692903,Petris,2022,VA,VA22,B1,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,0 DAT,0.0977,0.099623439,0.098587286,0.00273538,0.095851905,0.220815081,0.43408224,0.0977,0.112581031,161,14.5,0
2P401 W,401,45591,45603,45603,12.94,19.853,13.218,50.19670147,0.501967015,49.80329853,0.498032985,Petri,2022,PA,PA22,B3,12,yes,roll crimp,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,21 DAT,0.095,0.190750418,0.107807535,0.00136502,0.106442515,0.386006861,0.275752909,0.095,0.19614256,83.7,2.36,0
3P407W,407,45132,45133,45133,10.74,16.81,10.86,54.78821363,0.547882136,45.21178637,0.452117864,Petris,2023,PA,PA23,B4,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,21 DAT,0.0822,0.181810998,0.113535912,0.0012156,0.112320312,0.275289491,0.40800799,0.0822,0.243281976,103,0,0
2V409W,409,45593,na,na,13.008,15.961,15.7,1.662420382,0.016624204,98.33757962,0.983375796,Petris,2022,VA,VA22,B4,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,21 DAT,0.1212,0.123248915,0.115796178,0.00273538,0.113060798,0.195861906,0.577247512,0.1212,0.141459215,131,10.5,0
2E304D,304,45381,na,na,12.883,15.019,14.915,0.697284613,0.006972846,99.30271539,0.993027154,Petris,2022,DE,DE22,B3,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,0 DAT,0.1177,0.118526467,0.118370768,0.004081526,0.114289242,0.254971073,0.448243954,0.1177,0.184533298,52,55,0
2E201D,201,45610,na,na,12.953,18.761,18.665,0.514331637,0.005143316,99.48566836,0.994856684,Petris,2022,DE,DE22,B2,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,21 DAT,0.1506,0.151378588,0.121028663,0.004081526,0.116947138,0.313130202,0.373477669,0.1506,0.133950546,0,21.8,0
3E408W,408,45132,45140,45140,10.6,14.75,14.75,0,0,100,1,Petris,2023,DE,DE23,B4,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,0 DAT,0.118,0.118,0.12,0,0.12,0.532754972,0.225244261,0.118,0.12,50.4,64,0
2P409 D,409,45589,45605,45605,12.907,15.297,15.321,-0.156647738,-0.001566477,100.1566477,1.001566477,Petri,2022,PA,PA22,B4,12,yes,roll crimp,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,21 DAT,0.126,0.125802933,0.123360094,0.00136502,0.121995074,0.386006861,0.316043797,0.126,0.262128175,51.51,0.9,0
3E312W,312,45131, 8/1/2023, 8/1/2023,10.54,15.36,15.26,0.655307995,0.00655308,99.34469201,0.99344692,Petris,2023,DE,DE23,B3,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,21 DAT,0.1242,0.125019261,0.122083879,0,0.122083879,0.596552382,0.204649051,0.1242,0.449521738,69.2,0,0
3E210W,210,45132,45140,45140,10.6,15.67,15.67,0,0,100,1,Petris,2023,DE,DE23,B2,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,0 DAT,0.1289,0.1289,0.123388641,0,0.123388641,0.532754972,0.231604861,0.1289,0.208044038,39.8,73.8,0
3E407D,407,12/12/23,12/13/23,12/13/23,10.609,16.255,16.191,0.395281329,0.003952813,99.60471867,0.996047187,Petris,2023,DE,DE23,B4,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,21 DAT,0.1351,0.135636144,0.125162127,0,0.125162127,0.596552382,0.209809114,0.1351,0.290462502,91,0,0
3P201W,201,45132,45133,45133,10.71+F7,15.69,9.89,58.64509606,0.586450961,41.35490394,0.413549039,Petris,2023,PA,PA23,B1,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,0 DAT,0.0843,0.203845232,0.127856421,0.0012156,0.126640821,0.588595451,0.215157662,0.0843,0.193974643,135.3,0,0
3P407D,407,45105,45114,45114,10.63,15.58,15.57,0.064226076,0.000642261,99.93577392,0.999357739,Petris,2023,PA,PA23,B4,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,21 DAT,0.1372,0.137288175,0.132177264,0.0012156,0.130961664,0.275289491,0.475723441,0.1372,0.243281976,103,0,0
2E202D,202,45610,na,na,12.932,16.373,16.276,0.595969526,0.005959695,99.40403047,0.994040305,Petris,2022,DE,DE22,B2,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,0 DAT,0.1519,0.152810705,0.139991398,0.004081526,0.135909873,0.254971073,0.533040362,0.1519,0.176904765,36.6,10.2,0
2P409 W,409,45589,45605,45605,12.919,17.654,12.509,41.13038612,0.411303861,58.86961388,0.588696139,Petri,2022,PA,PA22,B4,12,yes,roll crimp,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,21 DAT,0.118,0.200442966,0.141498121,0.00136502,0.140133101,0.386006861,0.363032669,0.118,0.262128175,51.51,0.9,0
2E411D,411,45380,na,na,12.891,17.827,17.767,0.337704733,0.003377047,99.66229527,0.996622953,Petris,2022,DE,DE22,B4,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,0 DAT,0.1749,0.175492647,0.147661395,0.004081526,0.143579869,0.254971073,0.56312219,0.1749,0.21603878,26.4,20.8,0
3V204D,204,45176,45183,45183,10.45,15.85,15.55,1.92926045,0.019292605,98.07073955,0.980707395,Petris,2023,VA,VA23,B2,12,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,21 DAT,0.1585,0.161618033,0.152893891,0.006672747,0.146221144,0.492890719,0.296660372,0.1585,0.200388836,79.5,20,0
2P212 W,212,45589,45605,45605,12.89,15.385,9.458,62.66652569,0.626665257,37.33347431,0.373334743,Petri,2022,PA,PA22,B2,6,yes,roll crimp,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,0 DAT,0.096,0.257141886,0.152252062,0.00136502,0.150887042,0.438690977,0.34394836,0.096,0.1822751,134.25,9.04,0
3P304D,304,45105,45114,45114,10.53,15.6,15.57,0.192678227,0.001926782,99.80732177,0.998073218,Petris,2023,PA,PA23,B3,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,0 DAT,0.1637,0.164016023,0.157707129,0.0012156,0.156491529,0.588595451,0.265872814,0.1637,0.355905992,121.5,0,0
3E101D,101,45131, 8/1/2023, 8/1/2023,10.57,16.4,16.33,0.42865891,0.004286589,99.57134109,0.995713411,Petris,2023,DE,DE23,B1,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,21 DAT,0.1706,0.17133444,0.15670545,0,0.15670545,0.596552382,0.262685147,0.1706,0.23928862,54.4,0,0
3E407W,407,45131, 8/1/2023, 8/1/2023,10.52,16.47,15.98,3.066332916,0.030663329,96.93366708,0.969336671,Petris,2023,DE,DE23,B4,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,21 DAT,0.1761,0.181670626,0.165300375,0,0.165300375,0.596552382,0.277092809,0.1761,0.290462502,91,0,0
3P111D,111,45105,45114,45114,10.61,16.24,16.19,0.308832613,0.003088326,99.69116739,0.996911674,Petris,2023,PA,PA23,B2,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,21 DAT,0.1838,0.184369393,0.170290303,0.0012156,0.169074703,0.275289491,0.614170568,0.1838,0.18024556,77,0,0
2P309 W,309,45589,45605,45605,13.014,16.705,10.234,63.23040844,0.632304084,36.76959156,0.367695916,Petri,2022,PA,PA22,B4,6,yes,roll crimp,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,0 DAT,0.121,0.329076269,0.17735001,0.00136502,0.17598499,0.438690977,0.401159356,0.121,0.200384968,111.21,5.54,0
2E303D,303,45610,na,na,12.924,17.03,16.994,0.211839473,0.002118395,99.78816053,0.997881605,Petris,2022,DE,DE22,B3,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),deposition,21 DAT,0.2052,0.205635617,0.181122749,0.004081526,0.177041224,0.313130202,0.565391722,0.2052,0.194252224,0,41.8,0
2P103 W,103,45591,45605,45605,13.006,18.52,12.992,42.54926108,0.425492611,57.45073892,0.574507389,Petri,2022,PA,PA22,B1,12,yes,roll crimp,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,21 DAT,0.168,0.292424437,0.193965517,0.00136502,0.192600497,0.386006861,0.498956149,0.168,0.267329326,147.82,6.92,0
3E209W,209,45132,45140,45140,10.73,15.62,15.27,2.292075966,0.02292076,97.70792403,0.97707924,Petris,2023,DE,DE23,B2,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),SECCE-VICVI (roll),w/VICVI (roll),washoff,21 DAT,0.1999,0.204589343,0.196365422,0,0.196365422,0.596552382,0.329167107,0.1999,0.548523695,55.6,0,0
